SCH_ID,SCH_NAME,SCH_CAT,SCH_TYPE,LAT,LONG,BARANGAY,MUNNAME,PROV,PSGC_MUNI,PSGC_BRGY,PSGC_PROV
318323,Datu Unsay NHS,SHS,Public,6.890616,124.434443,Meta,Datu Unsay,MAGUINDANAO,PH153827000,PH153827006,PH153800000
133269,Alangadi ES,ES,Public,7.996652,124.353803,Sultan Pangadapun,Ditsaan-Ramain,LANAO DEL SUR,PH153624000,PH153624094,PH153600000
133277,Barimbingan ES,ES,Public,7.99676,124.346663,Barimbingan,Ditsaan-Ramain,LANAO DEL SUR,PH153624000,PH153624006,PH153600000
133273,Batal Pagilidan ES,ES,Public,7.968874,124.343396,Polo,Ditsaan-Ramain,LANAO DEL SUR,PH153624000,PH153624070,PH153600000
133278,Bayabao Ramain ES,ES,Public,7.979876,124.354574,Bayabao,Ditsaan-Ramain,LANAO DEL SUR,PH153624000,PH153624009,PH153600000
133279,Buadababai PS,PS,Public,7.973769,124.343733,Buadi Babai,Ditsaan-Ramain,LANAO DEL SUR,PH153624000,PH153624012,PH153600000
133270,Buayaan ES,ES,Public,7.967727,124.371527,Buayaan Lilod,Ditsaan-Ramain,LANAO DEL SUR,PH153624000,PH153624091,PH153600000
133274,Dangipurampiai ES,ES,Public,7.977608,124.351792,Dangimprampiai,Ditsaan-Ramain,LANAO DEL SUR,PH153624000,PH153624027,PH153600000
133280,Dimadap-Talub ES,ES,Public,7.98175,124.347143,Talub,Ditsaan-Ramain,LANAO DEL SUR,PH153624000,PH153603050,PH153600000
133281,Gadongan ES,ES,Public,7.988481,124.346825,Gadongan,Ditsaan-Ramain,LANAO DEL SUR,PH153624000,PH153617046,PH153600000
254510,Gandamato PS,PS,Public,7.99862,124.342702,Linamon,Ditsaan-Ramain,LANAO DEL SUR,PH153624000,PH153624045,PH153600000
254509,Lilod Rantian PS,PS,Public,7.97051,124.353,Rantian,Ditsaan-Ramain,LANAO DEL SUR,PH153624000,PH153604037,PH153600000
133271,Pagalongan CES,CES,Public,7.975058,124.368242,Pagalongan Buadiadingan,Ditsaan-Ramain,LANAO DEL SUR,PH153624000,PH153624016,PH153600000
133272,Pugaan ES,ES,Public,8.003173,124.336097,Maranao Timber (Dalama),Ditsaan-Ramain,LANAO DEL SUR,PH153624000,PH153624058,PH153600000
133275,Rantian ES,ES,Public,7.974791,124.357496,Rantian,Ditsaan-Ramain,LANAO DEL SUR,PH153624000,PH153604037,PH153600000
133276,Sultan Alauya Alonto CES,CES,Public,7.973289,124.347856,Ramain Proper,Ditsaan-Ramain,LANAO DEL SUR,PH153624000,PH153624078,PH153600000
215538,Taana PS,PS,Public,7.966363,124.346114,Dilausan,Ditsaan-Ramain,LANAO DEL SUR,PH153624000,PH153603025,PH153600000
304956,Adiong Mem.NHS,JHS,Public,7.974025,124.348344,Dado,Ditsaan-Ramain,LANAO DEL SUR,PH153624000,PH153603022,PH153600000
318126,Datu Lantud MNHS,JHS,Public,7.970945,124.369653,Pagalongan Proper,Ditsaan-Ramain,LANAO DEL SUR,PH153624000,PH153624064,PH153600000
324605,Potre Nashiba S&T NHS,JHS,PUBLIC,7.996467,124.3579,Sultan Pangadapun,Ditsaan-Ramain,LANAO DEL SUR,PH153624000,PH153624094,PH153600000
324602,Sultan Pangadapun Datumanong Science & Tech. HS,JHS,Public,7.97829,124.351,Lumbatan Ramain,Ditsaan-Ramain,LANAO DEL SUR,PH153624000,PH153624048,PH153600000
600071,Adiong Memorial Polytechnic State College,SUC,SUC ,7.9795,124.3612333,Bagoaingud,Ditsaan-Ramain,LANAO DEL SUR,PH153624000,PH153601002,PH153600000
133784,Ngingir ES,ES,Public,7.706028,124.078814,Inoma,Division,LANAO DEL SUR,PH153632000,PH153632019,PH153600000
134158,Alamada ES,ES,Public,7.267961,124.372008,Alamada,Division,MAGUINDANAO,PH153812000,PH153812001,PH153800000
133648,Bagoaingud PS,PS,Public,7.79716,124.083118,Bagoaingud,Ganassi,LANAO DEL SUR,PH153609000,PH153601002,PH153600000
133649,Basak PS,PS,Public,7.825112,124.102012,Taganonok,Ganassi,LANAO DEL SUR,PH153609000,PH153609022,PH153600000
133650,Baya PS,PS,Public,7.794828,124.093418,Baya,Ganassi,LANAO DEL SUR,PH153609000,PH153609019,PH153600000
133652,Camponga-raya PS,PS,Public,7.825349,124.094366,Campong A Raya,Ganassi,LANAO DEL SUR,PH153609000,PH153609005,PH153600000
216048,Dapaan PS,PS,Public,7.81285,124.131274,Dapaan,Ganassi,LANAO DEL SUR,PH153609000,PH153609031,PH153600000
133653,Gadungan ES,ES,Public,7.799627,124.087935,Gadongan,Ganassi,LANAO DEL SUR,PH153609000,PH153617046,PH153600000
133654,Ganassi CES,CES,Public,7.82697,124.102474,Poblacion,Ganassi,LANAO DEL SUR,PH153609000,PH153605025,PH153600000
133655,Lumbac PS,PS,Public,7.803677,124.10063,Lumbac,Ganassi,LANAO DEL SUR,PH153609000,PH153602052,PH153600000
133656,Macaguiling ES,ES,Public,7.814803,124.125136,Macaguiling,Ganassi,LANAO DEL SUR,PH153609000,PH153605014,PH153600000
216052,Macapodi PS,PS,Public,7.820677,124.109638,Taliogon,Ganassi,LANAO DEL SUR,PH153609000,PH153609023,PH153600000
133657,Madaya PS,PS,Public,7.815726,124.111251,Sogod Madaya,Ganassi,LANAO DEL SUR,PH153609000,PH153609020,PH153600000
133658,Maliwanag ES,ES,Public,7.82881,124.08801,Sekun Matampay,Ganassi,LANAO DEL SUR,PH153609000,PH153609030,PH153600000
133659,Masolun PS,PS,Public,7.821692,124.105597,Masolun,Ganassi,LANAO DEL SUR,PH153609000,PH153605018,PH153600000
133660,Pambagui ES,ES,Public,7.81343,124.088198,Panggawalupa,Ganassi,LANAO DEL SUR,PH153609000,PH153632043,PH153600000
216002,Pantaon PS,PS,Public,7.783353,124.124669,Pantaon,Ganassi,LANAO DEL SUR,PH153609000,PH153632044,PH153600000
133661,Para-Aba ES,ES,Public,7.796205,124.109608,Para-Aba,Ganassi,LANAO DEL SUR,PH153609000,PH153609016,PH153600000
216050,Pindao Macabato ES,ES,Public,7.828174,124.102636,Pangadapun,Ganassi,LANAO DEL SUR,PH153609000,PH153609051,PH153600000
133662,Pindolunan CES,CES,Public,7.827782,124.085736,Pindolonan,Ganassi,LANAO DEL SUR,PH153609000,PH153601020,PH153600000
133663,Sultan Aguam CES,CES,Public,7.827625,124.099165,Macabao,Ganassi,LANAO DEL SUR,PH153609000,PH153609011,PH153600000
216049,Sultan Dick Diangka ES,ES,Public,7.832053,124.089096,Sekun Matampay,Ganassi,LANAO DEL SUR,PH153609000,PH153609030,PH153600000
133664,Tabuan PS,PS,Public,7.815453,124.115475,Tabuan,Ganassi,LANAO DEL SUR,PH153609000,PH153609021,PH153600000
133651,Taganonok Bualan PS,PS,Public,7.823664,124.10265,Taganonok,Ganassi,LANAO DEL SUR,PH153609000,PH153609022,PH153600000
216001,Taganonok PS,PS,Public,7.822633,124.103671,Taganonok,Ganassi,LANAO DEL SUR,PH153609000,PH153609022,PH153600000
133665,Taliogon ES,ES,Public,7.817399,124.105352,Taliogon,Ganassi,LANAO DEL SUR,PH153609000,PH153609023,PH153600000
408478,"Ganassi Arabic Islamic Institute, Inc.",MD,Private,7.825817,124.102883,Taganonok,GANASSI,LANAO DEL SUR,PH153609000,PH153609022,PH153600000
304986,Bae Racma Macabato NHS,JHS,Public,7.828459,124.101505,Macabao,Ganassi,LANAO DEL SUR,PH153609000,PH153609011,PH153600000
324720,Bin Al-Noor NHS,JHS,Public,7.827518,124.085405,Pindolonan,Ganassi,LANAO DEL SUR,PH153609000,PH153601020,PH153600000
324716,Datu Aleem Balindong MNHS,JHS,Public,7.795888,124.108974,Para-Aba,Ganassi,LANAO DEL SUR,PH153609000,PH153609016,PH153600000
324707,Datu Macaaguir Sarip Mem. NHS,JHS,Public,7.832303,124.085931,Sekun Matampay,Ganassi,LANAO DEL SUR,PH153609000,PH153609030,PH153600000
324709,Ganassi NHS,SHS,Public,7.827942,124.091843,Pindolonan,Ganassi,LANAO DEL SUR,PH153609000,PH153601020,PH153600000
324715,West Unayan NHS,JHS,Public,7.799251,124.092216,Balintad,Ganassi,LANAO DEL SUR,PH153609000,PH153609002,PH153600000
408478,"Ganassi Arabic Islamic Institute, Inc.",PJHS,Private,7.825816667,124.1028833,Taganonok,Ganassi,LANAO DEL SUR,PH153609000,PH153609022,PH153600000
134117,Bai Malaida M. Pendatun CES,CES,Public,6.827115,124.756446,Badak,Gen. S. K. Pendatun,MAGUINDANAO,PH153819000,PH153819001,PH153800000
408573,HADJI DATU SAYDONA PENDATUN FOUNDATION COLLEGE INC.,PES,Private,,,Badak,Gen. S. K. Pendatun,MAGUINDANAO,PH153819000,PH153819001,PH153800000
305009,Gen. Salipada K. Pendatun NHS,SHS,Public,6.828721,124.758254,Badak,Gen. S. K. Pendatun,MAGUINDANAO,PH153819000,PH153819001,PH153800000
216590,Ambolinog ES,ES,Public,6.832043,124.732506,Makainis,Gen. S. K. Pendatun,MAGUINDANAO,PH153819000,PH153819011,PH153800000
216557,Bulod ES,ES,Public,6.819226,124.767591,Bulod,Gen. S. K. Pendatun,MAGUINDANAO,PH153819000,PH153805018,PH153800000
216570,Datu Langalen Matagmama ES,ES,Public,6.811666,124.704471,Lumabao,Gen. S. K. Pendatun,MAGUINDANAO,PH153819000,PH153819010,PH153800000
134119,Digaon ES,ES,Public,6.82126,124.715264,Upper Lasangan,Gen. S. K. Pendatun,MAGUINDANAO,PH153819000,PH153819022,PH153800000
216626,Kaladturan ES,ES,Public,6.804048,124.753556,Kaladturan,Gen. S. K. Pendatun,MAGUINDANAO,PH153819000,PH153819005,PH153800000
216647,Kulasi ES,ES,Public,6.798586,124.707131,Kulasi,Gen. S. K. Pendatun,MAGUINDANAO,PH153819000,PH153819006,PH153800000
134121,Lao-Lao PS,PS,Public,6.837863,124.707021,Lao-Lao,Gen. S. K. Pendatun,MAGUINDANAO,PH153819000,PH153819007,PH153800000
134122,Lasangan ES,ES,Public,6.835566,124.717603,Lasangan,Gen. S. K. Pendatun,MAGUINDANAO,PH153819000,PH153819008,PH153800000
134124,Mibpandacan PS,PS,Public,6.857632,124.697828,Midpandacan,Gen. S. K. Pendatun,MAGUINDANAO,PH153819000,PH153819013,PH153800000
134123,Midconding ES,ES,Public,6.793738,124.744279,Midconding,Gen. S. K. Pendatun,MAGUINDANAO,PH153819000,PH153819012,PH153800000
134120,Paglala Memorial ES,ES,Public,6.798339,124.763953,Lower Idtig,Gen. S. K. Pendatun,MAGUINDANAO,PH153819000,PH153819009,PH153800000
134126,Panosolen ES,ES,Public,6.84512,124.697275,Panosolen,Gen. S. K. Pendatun,MAGUINDANAO,PH153819000,PH153819015,PH153800000
216614,Ramcor ES,ES,Public,6.78477,124.747767,Ramcor,Gen. S. K. Pendatun,MAGUINDANAO,PH153819000,PH153819016,PH153800000
216613,Sumakubay ES,ES,Public,6.815965,124.733033,Sumakubay,Gen. S. K. Pendatun,MAGUINDANAO,PH153819000,PH153819021,PH153800000
134129,Tunggol ES,ES,Public,6.799094,124.727898,Tonggol,Gen. S. K. Pendatun,MAGUINDANAO,PH153819000,PH153819017,PH153800000
318324,Bai Tembabay NHS,JHS,Public,6.784025,124.746986,Ramcor,Gen. S. K. Pendatun,MAGUINDANAO,PH153819000,PH153819016,PH153800000
318317,Hadji Datu Abubakar K. Pendatun NHS,JHS,Public,6.843833,124.697369,Panosolen,Gen. S. K. Pendatun,MAGUINDANAO,PH153819000,PH153819015,PH153800000
408573,HADJI DATU SAYDONA PENDATUN FOUNDATION COLLEGE INC.,PJHS,Private,,,Badak,GEN. S.K. PENDATUN,MAGUINDANAO,PH153819000,PH153819001,PH153800000
216540,Ahan PS,PS,Public,6.937274,124.329224,Ahan,Guindulungan,MAGUINDANAO,PH153825000,PH153825001,PH153800000
134195,Bagan ES,ES,Public,6.945619,124.403476,Bagan,Guindulungan,MAGUINDANAO,PH153825000,PH153825002,PH153800000
134198,Kalumamis ES,ES,Public,6.974779,124.405754,Kalumamis,Guindulungan,MAGUINDANAO,PH153825000,PH153825004,PH153800000
134200,Macasampen ES,ES,Public,6.959116,124.397875,Macasampen,Guindulungan,MAGUINDANAO,PH153825000,PH153825007,PH153800000
216577,Mari ES,ES,Public,6.930251,124.321081,Ahan,Guindulungan,MAGUINDANAO,PH153825000,PH153825001,PH153800000
216576,Maringen PS,ES,Public,6.948992,124.346003,Ahan,Guindulungan,MAGUINDANAO,PH153825000,PH153825001,PH153800000
134202,Muslim ES,ES,Public,6.996222,124.412007,Muslim,Guindulungan,MAGUINDANAO,PH153825000,PH153825008,PH153800000
134203,Tambunan CES,CES,Public,6.975723,124.387391,Tambunan II,Guindulungan,MAGUINDANAO,PH153825000,PH153825011,PH153800000
408486,Hadji Ali Baganian Memorial School Inc.,PES,Private,,,Tambunan II,GUINDULUNGAN,MAGUINDANAO,PH153825000,PH153825011,PH153800000
408749,"Hikmatul Ijtimaaey Institute, Inc.",MD,Private,6.96972,124.37746,Muti,GUINDULUNGAN,MAGUINDANAO,PH153825000,PH153825009,PH153800000
408483,MOHAMMAD BIN AL DAHIRIE ISLAMIC ACADEMY INC.,MD,Private,,,Bagan,GUINDULUNGAN,MAGUINDANAO,PH153825000,PH153825002,PH153800000
318318,Guindulungan NHS,SHS,Public,6.973765,124.386919,Tambunan II,Guindulungan,MAGUINDANAO,PH153825000,PH153825011,PH153800000
408483,MOHAMMAD BIN AL DAHIRIE ISLAMIC ACADEMY INC.,PJHS,Private,,,Bagan,Guindulungan,MAGUINDANAO,PH153825000,PH153825002,PH153800000
408486,Hadji Ali Baganian Memorial School Inc.,PSHS,Private,,,Tambunan II,Guindulungan,MAGUINDANAO,PH153825000,PH153825011,PH153800000
133180,Basakan ES,ES,Public,6.644283,122.299556,Basakan,Hadji Mohammad Ajul,BASILAN,PH150710000,PH150710001,PH150700000
133183,Bohepereng ES,ES,Public,6.643649,122.257319,Buton,Hadji Mohammad Ajul,BASILAN,PH150710000,PH150710002,PH150700000
133188,Candiis ES,ES,Public,6.595361,122.219289,Candiis,Hadji Mohammad Ajul,BASILAN,PH150710000,PH150710003,PH150700000
133191,Jose Abad Santos PS,PS,Public,6.624956,122.326411,Sulutan Matangal,Hadji Mohammad Ajul,BASILAN,PH150710000,PH150710010,PH150700000
133193,Lakandula ES,ES,Public,6.655374,122.233062,Seronggon,Hadji Mohammad Ajul,BASILAN,PH150710000,PH150710008,PH150700000
133195,Langil West PS,ES,Public,6.770904,122.369331,Langil,Hadji Mohammad Ajul,BASILAN,PH150710000,PH150710004,PH150700000
133196,Languyan ES,ES,Public,6.613065,122.252246,Languyan,Hadji Mohammad Ajul,BASILAN,PH150710000,PH150710006,PH150700000
133201,Mataggan ES,ES,Public,6.630603,122.324061,Sulutan Matangal,Hadji Mohammad Ajul,BASILAN,PH150710000,PH150710010,PH150700000
133205,Saluyot PS,ES,Public,6.595137,122.281011,Pintasan,Hadji Mohammad Ajul,BASILAN,PH150710000,PH150710007,PH150700000
133207,Sibago ES,ES,Public,6.748359,122.398254,Sibago,Hadji Mohammad Ajul,BASILAN,PH150710000,PH150710009,PH150700000
133210,Tuburan CES,CES,Public,6.642817,122.273914,Tuburan Proper (Pob.),Hadji Mohammad Ajul,BASILAN,PH150710000,PH150710011,PH150700000
318003,Butun NHS (Sinulatan NHS - Butun Annex),JHS,Public,6.646288,122.252975,Buton,Hadji Mohammad Ajul,BASILAN,PH150710000,PH150710002,PH150700000
304949,Sinulatan NHS-Tuburan Annex,JHS,Public,6.642881,122.289,Langong,Hadji Mohammad Ajul,BASILAN,PH150710000,PH150710005,PH150700000
133069,Baluk-Baluk ES,ES,Public,6.684628,121.708236,Baluk-Baluk,Hadji Muhtamad,BASILAN,PH150712000,PH150712001,PH150700000
133070,Dasalan ES,ES,Public,6.744061,121.470628,Dasalan,Hadji Muhtamad,BASILAN,PH150712000,PH150712002,PH150700000
215016,Kainahan PS,PS,Public,6.636908,121.624733,Lubukan,Hadji Muhtamad,BASILAN,PH150712000,PH150712003,PH150700000
133071,Lubukan CES,CES,Public,6.671708,121.606481,Lubukan,Hadji Muhtamad,BASILAN,PH150712000,PH150712003,PH150700000
133072,Lukbaldaya PS,PS,Public,6.677706,121.588828,Luukbongsod,Hadji Muhtamad,BASILAN,PH150712000,PH150712004,PH150700000
133073,Lukbungsod ES,ES,Public,6.683072,121.588828,Luukbongsod,Hadji Muhtamad,BASILAN,PH150712000,PH150712004,PH150700000
133074,Mananggal ES,ES,Public,6.630436,121.574961,Mananggal,Hadji Muhtamad,BASILAN,PH150712000,PH150712005,PH150700000
133075,Palahangan ES,ES,Public,6.618733,121.551089,Palahangan,Hadji Muhtamad,BASILAN,PH150712000,PH150712006,PH150700000
133076,Panducan ES,ES,Public,6.562909,121.619282,Panducan,Hadji Muhtamad,BASILAN,PH150712000,PH150712007,PH150700000
215011,Salisa PS,PS,Public,6.663731,121.58635,Lubukan,Hadji Muhtamad,BASILAN,PH150712000,PH150712003,PH150700000
133077,Sangbay Big ES,ES,Public,6.823276,121.54454,Sangbay Big,Hadji Muhtamad,BASILAN,PH150712000,PH150712008,PH150700000
133078,Sangbay Small ES,ES,Public,6.833758,121.553078,Sangbay Small,Hadji Muhtamad,BASILAN,PH150712000,PH150712009,PH150700000
133079,Tausan ES,ES,Public,6.660708,121.588611,Tausan,Hadji Muhtamad,BASILAN,PH150712000,PH150712010,PH150700000
304941,Lubukan NHS,SHS,Public,6.671779,121.607094,Lubukan,Hadji Muhtamad,BASILAN,PH150712000,PH150712003,PH150700000
304942,Lubukan NHS-Sangbay Small Annex,JHS,Public,6.833231,121.55405,Sangbay Small,Hadji Muhtamad,BASILAN,PH150712000,PH150712009,PH150700000
134358,Bangas ES,ES,Public,6.114125,120.96303,Bangas (Pob.),Hadji Panglima Tahil,SULU,PH156606000,PH156606012,PH156600000
134359,Bubuan Annex,ES,Public,6.175922,120.9707,Bubuan,Hadji Panglima Tahil,SULU,PH156606000,PH156606002,PH156600000
134364,Kabukan ES,ES,Public,6.145744,120.934794,Kabuukan,Hadji Panglima Tahil,SULU,PH156606000,PH156606003,PH156600000
134365,Kabukan II ES,ES,Public,6.147236,120.934175,Kabuukan,Hadji Panglima Tahil,SULU,PH156606000,PH156606003,PH156600000
134367,Leong PS,PS,Public,6.136256,120.927378,Kabuukan,Hadji Panglima Tahil,SULU,PH156606000,PH156606003,PH156600000
134369,Pag-asinan ES,ES,Public,6.132844,120.999203,Pag-Asinan,Hadji Panglima Tahil,SULU,PH156606000,PH156606008,PH156600000
134372,Suba Bangas ES,ES,Public,6.110158,120.966471,Bangas (Pob.),Hadji Panglima Tahil,SULU,PH156606000,PH156606012,PH156600000
134373,Teomabal PS,PS,Public,6.315704,120.868726,Teomabal,Hadji Panglima Tahil,SULU,PH156606000,PH156606015,PH156600000
305039,Hadji Panglima Tahil NHS,SHS,Public,6.110426,120.96659,Bangas (Pob.),Hadji Panglima Tahil  ,SULU,PH156606000,PH156606012,PH156600000
134295,Badjao PS Annex 1,ES,Public,6.032696,120.949448,Bato-Bato,Indanan,SULU,PH156601000,PH156601003,PH156600000
134296,Bato-Bato ES,ES,Public,6.032668,120.946289,Bato-Bato,Indanan,SULU,PH156601000,PH156601003,PH156600000
134301,Dayuan ES,ES,Public,5.98985,120.992488,Timbangan,Indanan,SULU,PH156601000,PH156601031,PH156600000
134331,Timbangan ES,ES,Public,6.003114,120.995939,Timbangan,Indanan,SULU,PH156601000,PH156601031,PH156600000
318410,Jolo Agricultural School-Annex (Bato-Bato),SHS,Public,6.033062,120.946545,Bato-Bato,Indanan,SULU,PH156601000,PH156601003,PH156600000
318403,Timbangan Indanan,SHS,Public,6.003389,120.996259,Timbangan,Indanan,SULU,PH156601000,PH156601031,PH156600000
134298,Bunot ES,ES,Public,5.979214,120.986951,Bunut,Indanan,SULU,PH156601000,PH156601006,PH156600000
134299,Bwansa ES,ES,Public,6.031497,120.971219,Buanza,Indanan,SULU,PH156601000,PH156601004,PH156600000
134300,Cmdr. Bara Jalaidi (Karawan) ES Annex,ES,Public,5.947743,120.954597,Karawan,Indanan,SULU,PH156601000,PH156601014,PH156600000
134302,Ikih ES,ES,Public,6.030515,120.936505,Malimbaya,Indanan,SULU,PH156601000,PH156601020,PH156600000
134303,Kagay ES,ES,Public,6.007225,120.945073,Kagay,Indanan,SULU,PH156601000,PH156601010,PH156600000
134306,Kasambuhan Village ES,ES,Public,6.027564,120.990806,Tagbak,Indanan,SULU,PH156601000,PH156601030,PH156600000
134308,Kuppong ES,ES,Public,5.972703,120.939389,Kuppong,Indanan,SULU,PH156601000,PH156601016,PH156600000
134309,Langpas ES,ES,Public,5.973971,120.950174,Langpas,Indanan,SULU,PH156601000,PH156601018,PH156600000
134307,Lower Kajatian ES,ES,Public,6.04364,120.996585,Kajatian,Indanan,SULU,PH156601000,PH156601011,PH156600000
134310,Lugmah PS,PS,Public,5.975689,120.984992,Bunut,Indanan,SULU,PH156601000,PH156601006,PH156600000
134311,Maharadja Abduraup ES,ES,Public,6.040287,120.980427,Buanza,Indanan,SULU,PH156601000,PH156601004,PH156600000
134313,Manilop ES,ES,Public,5.966658,120.972585,Manilop,Indanan,SULU,PH156601000,PH156601022,PH156600000
134314,Mukammali ES,ES,Public,5.972814,120.957987,Langpas,Indanan,SULU,PH156601000,PH156601018,PH156600000
134316,Palan ES,ES,Public,5.989403,121.010825,Adjid,Indanan,SULU,PH156601000,PH156601001,PH156600000
134321,Panglima Ahajan ES,ES,Public,5.965822,120.967962,Panabuan,Indanan,SULU,PH156601000,PH156601024,PH156600000
134318,Panglima Indanan CES,CES,Public,5.97274,120.9789,Licup,Indanan,SULU,PH156601000,PH156601019,PH156600000
134319,Panglima Mammah ES,ES,Public,6.016389,120.992869,Tagbak,Indanan,SULU,PH156601000,PH156601030,PH156600000
134322,Panglima Misuari PS,PS,Public,5.958813,120.955516,Panglima Misuari (Sasak),Indanan,SULU,PH156601000,PH156601028,PH156600000
134320,Panglima Uding ES,ES,Public,5.993377,120.916159,Tubig Dakulah,Indanan,SULU,PH156601000,PH156601032,PH156600000
134323,Pasil ES,ES,Public,5.955534,120.944814,Pasil,Indanan,SULU,PH156601000,PH156601025,PH156600000
134325,Poblacion ES,ES,Public,5.972276,120.971439,Poblacion (Indanan),Indanan,SULU,PH156601000,PH156601026,PH156600000
134327,Sapah Malaum ES,ES,Public,5.950095,120.935598,Sapah Malaum,Indanan,SULU,PH156601000,PH156601027,PH156600000
134328,Sapie PS,PS,Public,5.961209,120.932349,Paligue,Indanan,SULU,PH156601000,PH156601023,PH156600000
134329,South Sionogan ES,ES,Public,6.010848,120.908904,Sionogan,Indanan,SULU,PH156601000,PH156601029,PH156600000
134330,Tmahoe PS,PS,Public,6.017877,120.91562,Sionogan,Indanan,SULU,PH156601000,PH156601029,PH156600000
134304,Upper Kajatian ES,ES,Public,6.043071,120.995491,Kajatian,Indanan,SULU,PH156601000,PH156601011,PH156600000
305029,Indanan NHS,JHS,Public,5.973037,120.978468,Licup,Indanan,SULU,PH156601000,PH156601019,PH156600000
318402,Indanan NHS (Pasil Indanan),SHS,Public,5.95486,120.945559,Pasil,Indanan,SULU,PH156601000,PH156601025,PH156600000
134349,Asturias ES,ES,Public,6.049006,121.001122,Asturias,Jolo,SULU,PH156602000,PH156602002,PH156600000
134339,Badjao Annex II,ES,Public,6.058017,121.003756,Bus-Bus,Jolo,SULU,PH156602000,PH156602003,PH156600000
134340,Bajao PS Annex I,PS,Public,6.059975,121.006789,Bus-Bus,Jolo,SULU,PH156602000,PH156602003,PH156600000
134350,Bakud CES,CES,Public,6.0435,121.003,Asturias,Jolo,SULU,PH156602000,PH156602002,PH156600000
134341,Bus-bus ES,ES,Public,6.058203,121.006977,Bus-Bus,Jolo,SULU,PH156602000,PH156602003,PH156600000
134351,Camp Asturias ES,ES,Public,6.044767,121.000994,Asturias,Jolo,SULU,PH156602000,PH156602002,PH156600000
134332,Cirilo Bueno Sr. ES,ES,Public,6.05056,121.000469,San Raymundo,Jolo,SULU,PH156602000,PH156602007,PH156600000
134342,Dandan Ututalum ES,CES,Public,6.056595,121.005533,Bus-Bus,Jolo,SULU,PH156602000,PH156602003,PH156600000
134360,H.T. Abubakar Schuck ES,ES,Public,6.05155,120.997093,Takut-Takut,Jolo,SULU,PH156602000,PH156602008,PH156600000
134333,Hadji Gulamu Rasul ES,ES,Public,6.05113,121.001063,San Raymundo,Jolo,SULU,PH156602000,PH156602007,PH156600000
134362,Hadji Hassiman ES (Higad),ES,Public,6.050108,120.997108,Tulay,Jolo,SULU,PH156602000,PH156602009,PH156600000
134334,Hamid Halim ES,ES,Public,6.049866,121.00082,San Raymundo,Jolo,SULU,PH156602000,PH156602007,PH156600000
134361,Hj. Butu ES,CES,Public,6.049674,121.000251,Asturias,Jolo,SULU,PH156602000,PH156602002,PH156600000
217050,Hji Hassiman ES Laud,ES,Public,6.05069,120.997534,Tulay,Jolo,SULU,PH156602000,PH156602009,PH156600000
134363,Imam Esmi ES,ES,Public,6.052744,120.998922,Chinese Pier,Jolo,SULU,PH156602000,PH156602004,PH156600000
134353,Jati ES,ES,Public,6.044084,120.998857,Asturias,Jolo,SULU,PH156602000,PH156602002,PH156600000
134354,Kasanyangan ES,ES,Public,6.041754,121.006324,Asturias,Jolo,SULU,PH156602000,PH156602002,PH156600000
134343,Lambayong ES,ES,Public,6.059033,121.007858,Bus-Bus,Jolo,SULU,PH156602000,PH156602003,PH156600000
134344,Laud Lambayong ES,ES,Public,6.058344,121.007608,Bus-Bus,Jolo,SULU,PH156602000,PH156602003,PH156600000
